Compensation_and_Benefits,Work_Life_balance,Attrition_rate
0,2.0,0.0724875775895794
1,2.0,0.19047167271068757
1,2.0,0.11132753410370673
1,1.0,0.13799032906248163
0,3.0,0.09199323029067524
0,3.0,0.11336520956472171
1,1.0,0.11400628062354641
0,3.0,0.1479979829103922
0,2.0,0.008880868495817512
0,2.0,0.13230469804066855
1,2.0,0.07242511771053334
1,3.0,0.005516400916400815
1,2.0,0.13706152629386573
0,2.0,0.10300327441226001
1,1.0,0.10097938035836371
0,2.0,0.08595681813791178
0,1.0,0.06964603999650869
0,4.0,0.0560038785975218
0,2.0,0.018425238611985875
0,4.0,0.05422538014054721
0,2.0,0.04391341802413276
0,2.0,0.1430577051372425
0,4.0,0.09527884240721408
1,4.0,0.011151798117577614
0,1.0,0.1510077639631511
1,4.0,0.06436832844119901
0,1.0,0.08404211041339343
0,3.0,0.09589354225408642
0,3.0,0.1140488613599566
0,4.0,0.17261498411200152
0,1.0,0.062291292672213144
1,3.0,0.14590103545900643
0,2.0,0.1549951453994732
0,3.0,0.08381476627988295
0,1.0,0.14282026845096568
1,1.0,0.12268839432356256
1,2.0,0.09696085009402261
1,1.0,0.061138490727186606
0,1.0,0.10338426077965225
1,2.0,0.04399025412633726
0,3.0,0.011339732316364983
0,3.0,0.13792665068048132
0,2.0,0.14813541414095174
0,4.0,0.06862033223149133
1,2.0,0.08398531579615255
0,3.0,0.03439930039861169
0,2.0,0.030004977296817302
1,1.0,0.17716967690894703
1,4.0,0.045061826370810285
0,1.0,0.20737219897702935
0,3.0,0.09619957675349992
0,4.0,0.012369796091370112
1,1.0,0.12349572681011023
1,1.0,0.0901784036685536
1,4.0,0.11881753860563389
1,2.0,0.11246022571691701
1,3.0,0.013393841494644636
1,3.0,0.18221892806643186
1,2.0,0.2023656978760373
1,2.0,0.1195815468863384
0,2.0,0.1515824360847054
0,5.0,0.19531893018181815
1,3.0,0.0660200501387553
0,1.0,0.12452254231172538
0,3.0,0.1497085048067614
0,2.0,0.16107514502668283
1,4.0,0.01643028217323758
0,3.0,0.1485186733914027
1,1.0,0.14234293199642653
0,3.0,0.13147652914105412
1,2.0,0.031260996491647645
0,3.0,0.12112922921959114
0,1.0,0.01579062826547322
0,2.0,0.06316623649998337
1,1.0,0.14843673796364687
1,1.0,0.10333671581730418
1,2.0,0.145416326823714
0,3.0,0.0021870043057694664
1,3.0,0.06562551610809703
0,4.0,0.08556519002997479
0,4.0,0.14612791792525584
0,2.0,0.01311515086449179
0,4.0,0.05642737938281058
0,3.0,0.0605241866592586
0,3.0,0.11493854427422445
0,2.0,0.1511911914882752
0,2.0,0.06396883402601276
0,1.0,0.14222308228768096
0,3.0,0.06079755382042671
1,1.0,0.10233308810423089
0,4.0,0.041511791048903214
1,1.0,0.07988139267969761
1,3.0,0.14584419357883308
0,1.0,0.08070190441053604
1,1.0,0.042523591734278554
1,3.0,0.20018000577182188
1,2.0,0.058803118982661565
0,2.0,0.037476225243357406
1,4.0,0.09871619313021625
0,1.0,0.07034650171278176
0,4.0,0.02225807991411094
0,1.0,0.17704388076047772
0,3.0,0.0327553040920941
1,3.0,0.09721340332970371
1,3.0,0.034644428317083524
1,1.0,0.05293083030415142
0,2.0,0.11877714405322373
0,1.0,0.2039799098470612
1,3.0,0.07828302057677593
0,1.0,0.10078452961059989
0,1.0,0.11430393442734214
0,2.0,0.04104251538352122
0,3.0,0.09816765298063207
1,1.0,0.1951369126715482
0,1.0,0.21021315207972985
0,3.0,0.13731892442962954
0,3.0,0.09711245406387824
0,4.0,0.16380685173256193
0,1.0,0.07714549499496764
0,3.0,0.20847109606579883
1,4.0,0.05970077734055462
1,3.0,0.05997579973534392
0,1.0,0.1404310175029836
0,1.0,0.007254574940876105
1,2.0,0.1178837837703556
1,2.0,0.0832444683595668
0,1.0,0.08035094374122909
1,3.0,0.13496954228814242
1,3.0,0.11581967931639534
0,4.0,0.12425753015909369
1,1.0,0.10442461898421693
0,5.0,0.017973878787318993
0,1.0,0.07708533091072166
0,1.0,0.011433624272044769
1,4.0,0.12264975841213459
1,2.0,0.09114288500766951
0,2.0,0.01190233387857693
0,4.0,0.14741757245733197
1,1.0,0.12535001985645558
0,1.0,0.15477356690775448
0,1.0,0.19482457465562794
1,4.0,0.19844635862948087
0,2.0,0.06582293083609742
1,3.0,0.07348274892706108
0,2.0,0.08645839311327769
1,3.0,0.2049368625367053
0,4.0,0.041511791048903214
0,1.0,0.11656820821025013
0,3.0,0.09716294069251484
0,1.0,0.036994417277221005
0,1.0,0.1220291999723661
0,3.0,0.10319394674393412
0,3.0,0.15281798422495596
0,1.0,0.2073568924830295
0,1.0,0.02181685763320705
0,1.0,0.11306452237070169
0,2.0,0.15058646490452812
1,1.0,0.0765425222593966
0,3.0,0.18633085797125903
1,4.0,0.1351351027941081
1,4.0,0.19848632619382292
0,3.0,0.10711651307925346
1,1.0,0.12456033300197956
0,1.0,0.20396138051845286
0,3.0,0.14006089214838893
0,4.0,0.015148593352745043
0,1.0,0.09680902971383289
1,3.0,0.052061198747549706
1,3.0,0.13677087471657817
1,1.0,0.039388563906580513
0,3.0,0.14207297889148746
1,3.0,0.031594277698232344
0,4.0,0.07223755264237453
0,1.0,0.05628635522907342
1,1.0,0.026177259014875706
0,3.0,0.21334730760792306
1,4.0,0.052786259757673
0,2.0,0.13406919509295334
1,1.0,0.14903518478640676
0,3.0,0.04033587366382896
0,3.0,0.10820923593392281
1,2.0,0.016885725859463352
0,2.0,0.14472600119261142
1,4.0,0.030592343739819925
1,1.0,0.12167815471334378
0,1.0,0.09680902971383289
0,2.0,0.1395643828831853
0,2.0,0.1159031546822366
1,2.0,0.021019719743109424
1,2.0,0.20818282292893692
0,3.0,0.09816765298063207
0,2.0,0.0961486317081849
0,3.0,0.0306760781003198
1,1.0,0.006290993684275363
0,2.0,0.10684141516920652
0,2.0,0.004738476277949756
1,4.0,0.20249920538697422
0,4.0,0.1220291999723661
0,2.0,0.06803977631887871
1,1.0,0.014411910162163824
1,3.0,0.037956538407014406
0,1.0,0.14632580527267916
1,1.0,0.05607455134943904
0,1.0,0.13227036644751888
0,4.0,0.10338426077965225
0,1.0,0.007830251117375774
0,4.0,0.008021732647164694
0,2.0,0.010209113123706043
0,1.0,0.18359911738616755
0,1.0,0.09481550379300692
1,5.0,0.21648664176192634
0,2.0,0.12972258949342247
0,3.0,0.18246631888864306
0,1.0,0.037956538407014406
0,1.0,0.10418911669591072
0,3.0,0.10843535204859302
0,2.0,0.05769020261013515
0,3.0,0.07167318431147872
1,1.0,0.11370766560137609
0,4.0,0.06660964072821102
0,1.0,0.09424649151968913
0,4.0,0.0212858530193977
0,4.0,0.10470649349949954
0,4.0,0.1091553971939773
0,4.0,0.131788124785454
1,2.0,0.0012954535566354342
0,1.0,0.05408212450069027
1,2.0,0.04680564565690922
1,3.0,0.0530030605144184
0,2.0,0.13035850203655447
0,1.0,0.10752771807289806
0,2.0,0.08844300698160312
0,4.0,0.07053687424220861
0,3.0,0.137671380492606
0,2.0,0.13830788885692594
0,2.0,0.09786724052772076
0,3.0,0.1016101106655803
1,3.0,0.10005055109916079
1,2.0,0.0
0,1.0,0.0877303189944439
0,1.0,0.12077450257330644
0,1.0,0.04971605077850627
1,2.0,0.17864962168380627
0,2.0,0.19438669883515186
1,2.0,0.03875375347457498
0,1.0,0.04971605077850627
0,4.0,0.001096743468620958
0,3.0,0.1215216743538948
0,3.0,0.13278374907640295
1,1.0,0.12979349823535097
0,1.0,0.07192432500374564
0,2.0,0.0965555138398552
0,2.0,0.1581982444473513
1,1.0,0.20833242778300767
0,3.0,0.044603524127246046
1,1.0,0.016065056595043373
1,3.0,0.11656820821025013
0,4.0,0.1134509420264446
0,5.0,0.06296483217719737
0,3.0,0.07267477204911654
0,3.0,0.07899601731938106
0,4.0,0.17332521450916674
0,3.0,0.06403549974848669
1,2.0,0.003663358332087229
0,1.0,0.2043709731603858
0,2.0,0.07028298123288937
1,3.0,0.10286003455069997
0,4.0,0.05422538014054721
1,1.0,0.12171723048553479
0,3.0,0.02066421926041455
0,2.0,0.0959956509360714
1,2.0,0.06536183601272448
1,1.0,0.07822341472050269
0,2.0,0.1001977633961346
0,1.0,0.18421769445651048
0,1.0,0.11586142657527532
1,2.0,0.07869944464113275
1,4.0,0.10661157731083139
1,4.0,0.15145229535011887
0,4.0,0.09445375096353986
0,2.0,0.0503794923833494
0,3.0,0.1473342327348323
0,1.0,0.031010578796600446
0,4.0,0.13776721131285422
1,3.0,0.137383133422661
0,2.0,0.07317260248323908
0,3.0,0.12234004100284421
0,3.0,0.20649797167754577
1,2.0,0.19004857636725586
0,2.0,0.19402739837376087
0,4.0,0.06356813814077689
1,2.0,0.006966042470767331
0,3.0,0.1389702757694563
0,4.0,0.14402853665187526
0,3.0,0.13309014848186326
1,4.0,0.05935621959126621
0,2.0,0.19189166598674606
0,5.0,0.13878164024998915
1,3.0,0.07502205556294689
0,3.0,0.07810411531015826
0,4.0,0.018785467429553632
0,4.0,0.034889174405464005
0,1.0,0.07726573457717725
0,1.0,0.09435017073840514
0,1.0,0.03267265420585312
0,3.0,0.09151571460072638
0,1.0,0.036268890497497805
0,3.0,0.07204970904691056
0,3.0,0.07952802210244458
1,2.0,0.11476974287615357
0,3.0,0.10093070216795937
0,3.0,0.17556912007111367
0,1.0,0.008594949290126223
1,4.0,0.14688795215652906
1,4.0,0.042833555001034036
1,3.0,0.08634712078088605
1,3.0,0.20023927560350335
1,1.0,0.016976669795616985
1,4.0,0.12144332767829007
1,1.0,0.12136490990359863
1,4.0,0.1427012428518679
0,2.0,0.1549951453994732
0,3.0,0.09330890528417607
0,3.0,0.034644428317083524
0,3.0,0.1383712347937773
1,3.0,0.1170638080989817
0,3.0,0.15380373583478416
0,3.0,0.004543472523365439
0,2.0,0.1761363251383532
1,3.0,0.04314288098676547
1,3.0,0.2142688294809458
1,2.0,0.10951341538185262
1,3.0,0.153046894584085
0,3.0,0.08035094374122909
1,1.0,0.10928981006072992
0,2.0,0.07242511771053334
1,4.0,0.076179313787694
0,2.0,0.18808704217122407
0,2.0,0.10376381715233708
0,2.0,0.11841276259936616
1,4.0,0.10951341538185262
0,3.0,0.010492447073371453
1,2.0,0.010775327682656783
1,2.0,0.1309195011378372
1,5.0,0.07292393325529145
1,3.0,0.07587582041686276
0,2.0,0.1528434613230132
0,3.0,0.13912709612601085
1,2.0,0.14293908907332795
0,1.0,0.09866644399238857
1,1.0,0.13209848036180172
0,2.0,0.1037164505909669
0,4.0,0.025054559446384687
0,3.0,0.004738476277949756
1,4.0,0.11306452237070169
0,1.0,0.182807171989187
0,3.0,0.0361072020115079
0,2.0,0.09098271688126765
0,3.0,0.1318226698691198
1,1.0,0.12531258468311843
1,2.0,0.07422398476433477
1,3.0,0.047031589233844755
0,1.0,0.00945133303673133
0,3.0,0.07816377963729307
0,3.0,0.13884457351893126
1,1.0,0.1199411443492783
1,3.0,0.13893887072508682
1,2.0,0.10875103154520115
0,2.0,0.12448473459250489
1,2.0,0.03423566930973584
1,3.0,0.10734517347545615
0,2.0,0.07009223062362635
0,2.0,0.07167318431147872
0,2.0,0.076179313787694
1,3.0,0.04158986265700675
1,1.0,0.10775542040649604
0,3.0,0.14685995850775005
0,2.0,0.11349377861719215
0,2.0,0.06951827192312551
0,1.0,0.1503747475425235
0,3.0,0.12527513267054974
0,2.0,0.055366211823978384
0,3.0,0.08963896235501027
0,2.0,0.08822419442304585
1,1.0,0.163827808354255
0,3.0,0.009071226664224807
0,3.0,0.032920474796524456
0,1.0,0.07696491406996875
1,3.0,0.14925142261568314
0,4.0,0.112633280724979
0,1.0,0.11804688114557599
0,1.0,0.08517223111815486
0,1.0,0.19533706276866863
0,1.0,0.07678406686990451
0,2.0,0.07774551427210913
0,1.0,0.12410571880314483
0,4.0,0.0523516655170373
0,2.0,0.09650473825664042
0,1.0,0.11302148772830968
1,4.0,0.17956229697005038
0,3.0,0.07852115207188129
0,3.0,0.11510703554918814
0,3.0,0.21395333887882526
0,2.0,0.018244838035516943
0,1.0,0.14669174583875008
0,2.0,0.08404211041339343
0,3.0,0.12972258949342247
1,3.0,0.062358798721177146
0,2.0,0.05343567228521167
1,1.0,0.11569432252400785
0,4.0,0.018875405571805254
1,4.0,0.1011252771234997
0,5.0,0.060044468866693845
0,2.0,0.06100221876072646
0,1.0,0.12206811671424313
0,3.0,0.09736464742766758
0,3.0,0.20792371446176477
1,2.0,0.08920553566781358
1,3.0,0.04072885740198193
0,4.0,0.0071584489627441825
1,1.0,0.052786259757673
1,4.0,0.10088200098844562
0,3.0,0.003467198628757716
0,3.0,9.997302913681965e-05
0,4.0,0.09231043095872193
0,2.0,0.0044458920737547375
0,5.0,0.15074478497158492
1,2.0,0.05436849055649692
1,3.0,0.12307379402089122
0,1.0,0.04612572854824571
0,4.0,0.03970498634290308
0,4.0,0.19764091012794896
1,1.0,0.02383689148613572
0,4.0,0.10442461898421693
0,3.0,0.1516084314232767
1,3.0,0.11978150510147767
0,2.0,0.1865144006589725
0,1.0,0.18951966743505083
1,3.0,0.04213523910215882
0,1.0,0.08629144420969838
1,3.0,0.09911333858599274
0,2.0,0.11569432252400785
1,2.0,0.1050810947439801
1,1.0,0.04642830092186815
0,1.0,0.18273925531475915
0,2.0,0.10049156239819451
0,1.0,0.1159031546822366
0,4.0,0.01086952062539533
1,3.0,0.10470649349949954
0,2.0,0.15063928275309282
0,3.0,0.10564037047661759
0,2.0,0.06018170351291396
1,2.0,0.07198703253540124
1,2.0,0.10596516659164212
0,1.0,0.13021762784664945
1,3.0,0.08629144420969838
0,3.0,0.1510340009994552
1,2.0,0.15425330991436054
0,4.0,0.08489072843303824
0,3.0,0.05443999136003882
0,3.0,0.15066567498421002
0,2.0,0.005127856141262787
0,2.0,0.1915612050443976
1,4.0,0.21434174881735255
0,4.0,0.12159995000681148
1,1.0,0.14449431052884346
0,3.0,0.09257406891448493
1,2.0,0.08728951297146588
0,1.0,0.0843256700530211
1,2.0,0.1849024603775349
1,2.0,0.2052163246298208
1,2.0,0.09336120540535298
0,4.0,0.10536112551023484
0,2.0,0.105454294347579
0,2.0,0.14350070064016815
1,1.0,0.010209113123706043
1,3.0,0.08849764417910568
0,3.0,0.02357479413692951
1,3.0,0.11990126177513025
0,2.0,0.13833956872983164
1,3.0,0.05067337974454304
0,3.0,0.08087699945328386
1,1.0,0.05838682751388843
0,3.0,0.060455758915690216
0,1.0,0.006773429712987014
0,3.0,0.05408212450069027
0,3.0,0.0014939496173704313
0,3.0,0.005127856141262787
0,1.0,0.20794341796312504
0,3.0,0.1550933587507057
0,4.0,0.11800613474033719
0,4.0,0.0832444683595668
0,3.0,0.10748211385302595
0,2.0,0.11714614366628559
1,1.0,0.11665099746939947
0,3.0,0.04033587366382896
1,2.0,0.04740739178280384
0,3.0,0.02348733636348184
0,1.0,0.1114151487960536
0,4.0,0.16478273139189611
0,1.0,0.13943971532534588
1,5.0,0.020486187298935744
0,3.0,0.05543720723525337
0,1.0,0.18981829811411513
0,2.0,0.21537314155182596
0,4.0,0.17285877944560216
1,2.0,0.07354468638307395
0,3.0,0.12452254231172538
1,3.0,0.037716568331572276
0,2.0,0.150533602503767
0,4.0,0.14308732723988787
0,2.0,0.08209551409994517
0,1.0,0.038594640202702285
1,2.0,0.10536112551023484
0,4.0,0.04197961787469401
0,3.0,0.017158413109325216
0,2.0,0.10185167127050822
0,1.0,0.1369001945156046
1,3.0,0.12069547735831604
0,1.0,0.15000251829827588
1,1.0,0.0744086091278671
0,3.0,0.10784635280168096
0,5.0,0.08728951297146588
1,4.0,0.12214589733954903
1,2.0,0.16276952706188957
1,4.0,0.14935926725697185
1,2.0,0.0027789759266835202
1,3.0,0.09151571460072638
1,2.0,0.08128455872660852
1,4.0,0.025314324639122327
0,3.0,0.11885791473945143
1,1.0,0.18947517923540672
1,5.0,0.11000352251893605
0,3.0,0.10343178339837512
1,3.0,0.197879655765004
0,2.0,0.12128642095332676
0,2.0,0.12291984320760496
1,3.0,0.07532764730452383
0,3.0,0.0014939496173704313
0,1.0,0.11123983823585572
1,4.0,0.1164853430480015
0,4.0,0.06316623649998337
0,1.0,0.051988489691896
1,2.0,0.002581864402059464
0,2.0,0.14234293199642653
0,1.0,0.14379444692889773
1,5.0,0.07828302057677593
0,3.0,0.07828302057677593
1,1.0,0.0893140489516703
0,3.0,0.13437050065715472
0,1.0,0.15511788657246234
0,1.0,0.14237286211650638
0,4.0,0.07097997720601758
0,3.0,0.07298614664022061
1,4.0,0.01941403659993364
1,1.0,0.03456276147134038
0,1.0,0.10480027555538565
0,1.0,0.044527003093858375
0,1.0,0.20412137518515927
1,3.0,0.07708533091072166
1,3.0,0.11735165320109683
0,3.0,0.08035094374122909
0,1.0,0.1027165923595907
0,1.0,0.07104315223078116
1,1.0,0.11714614366628559
0,4.0,0.16843101241961747
0,3.0,0.050158683356746975
0,3.0,0.033579440595273805
0,3.0,0.12199026559838942
1,1.0,0.10866094233670442
1,1.0,0.056849597247110514
0,3.0,0.10857076922781954
0,2.0,0.07929186481912542
0,3.0,0.10395306107873428
0,4.0,0.005904112725453093
1,2.0,0.14994916287152985
0,1.0,0.06141062420916885
1,2.0,0.10447165317773646
0,4.0,0.10470649349949954
0,4.0,0.09635226644493833
1,1.0,0.09257406891448493
1,3.0,0.0030742458203904975
1,1.0,0.050599964051456954
0,1.0,0.1472786137811438
1,1.0,0.055366211823978384
1,2.0,0.0676512921433979
1,3.0,0.18653879708699717
0,1.0,0.024881155051830223
0,3.0,0.0018903007493887372
0,1.0,0.02357479413692951
0,3.0,0.13808574249553318
1,4.0,0.13467061452796575
0,1.0,0.08634712078088605
0,3.0,0.10688731836154212
0,3.0,0.20721334111599277
1,2.0,0.10414194988804869
1,2.0,0.12136490990359863
1,1.0,0.09594460875428414
0,5.0,0.028569537982641054
1,3.0,0.11776126495697803
1,3.0,0.10442461898421693
0,2.0,0.09225762751936266
0,3.0,0.11598655348205122
0,3.0,0.15355250903405016
1,3.0,0.02907762134431318
1,2.0,0.0986166712646933
1,3.0,0.11053533825131376
0,1.0,0.11865584978480392
0,3.0,0.028059856803905193
1,1.0,0.1176385780272082
0,2.0,0.16315297738591583
0,4.0,0.2066370968087478
0,2.0,0.08751012893873374
1,2.0,0.09831753876813518
0,4.0,0.11930083942673751
0,3.0,0.13657646995616768
0,1.0,0.07198703253540124
1,1.0,0.005904112725453093
1,3.0,0.1994792553558934
0,2.0,0.06582293083609742
0,3.0,0.030508565650672538
0,1.0,0.057969274447333095
0,2.0,0.14079922185441276
0,2.0,0.024794384489639353
0,1.0,0.08860683954905799
1,3.0,0.0327553040920941
1,3.0,0.08606846819742756
1,3.0,0.17330802647625182
0,4.0,0.08517223111815486
0,3.0,0.16461792687084315
0,2.0,0.20029100734508695
0,4.0,0.10078452961059989
1,2.0,0.14750080587326383
1,3.0,0.08578914013279544
0,3.0,0.2025058578966778
0,3.0,0.14584419357883308
1,4.0,0.09568903279435925
1,5.0,0.11792458606281585
0,2.0,0.10357421731720698
0,1.0,0.02873907634486477
0,1.0,0.022522255683516915
1,5.0,0.21638873075264814
0,1.0,0.1098255913753097
0,4.0,0.028823779019136225
1,1.0,0.09204616045534107
1,2.0,0.13376669222219803
1,4.0,0.10951341538185262
0,3.0,0.10577969910162009
1,4.0,0.20251915640235818
0,1.0,0.016521467545710856
1,2.0,0.09522745851453544
1,3.0,0.08330162302207934
0,2.0,0.09746535711657053
1,4.0,0.07360659326995107
0,4.0,0.14538770465524914
0,4.0,0.12334253922518523
1,3.0,0.1366413282963459
0,1.0,0.1290815601510693
0,3.0,0.13084959410555821
1,4.0,0.08595681813791178
1,3.0,0.12272701276298605
1,2.0,0.11714614366628559
0,2.0,0.14590103545900643
1,1.0,0.12010049332148567
0,2.0,0.12167815471334378
1,1.0,0.12167815471334378
1,4.0,0.045138072974555056
1,1.0,0.04104251538352122
0,2.0,0.12077450257330644
0,2.0,0.14903518478640676
0,3.0,0.11362216995849582
0,4.0,0.1171049853038022
0,2.0,0.21028490541393713
0,3.0,0.07696491406996875
1,1.0,0.10141645168158304
1,2.0,0.11215660877424746
1,3.0,0.008213009346169219
0,3.0,0.2059964552085887
1,1.0,0.0738539154835622
0,3.0,0.10054044795461956
0,3.0,0.11735165320109683
0,2.0,0.14290940311141437
1,1.0,0.11387842067140946
1,4.0,0.04875235238154603
0,3.0,0.1732047576255409
1,1.0,0.11556879298882954
1,2.0,0.14143899252109074
0,1.0,0.03634967186767331
1,3.0,0.20934531035433765
0,1.0,0.06403549974848669
0,1.0,0.016065056595043373
1,3.0,0.10156173016616976
0,3.0,0.21458128092520576
0,2.0,0.20532002718087325
0,3.0,0.021374470537123737
0,4.0,0.12349572681011023
0,4.0,0.10789178721653042
0,1.0,0.11966158479515182
0,4.0,0.12097175186322766
0,5.0,0.06430182929274825
1,1.0,0.14538770465524914
0,2.0,0.1464667918509832
1,2.0,0.11735165320109683
0,1.0,0.1131935072176823
0,4.0,0.11434637814643357
0,3.0,0.11942125222361857
1,3.0,0.07964592754077578
1,2.0,0.020397100785255643
0,3.0,0.06038729674980602
0,2.0,0.10078452961059989
1,1.0,0.14385304481462652
0,3.0,0.10793720045848969
1,2.0,0.02075316476704965
0,4.0,0.112069680489604
1,1.0,0.0383556614780786
0,4.0,0.21377939313446273
1,2.0,0.0027789759266835202
0,1.0,0.20792371446176477
1,1.0,0.11310753715915806
1,1.0,0.1023811051718606
0,4.0,0.012929109723770477
0,2.0,0.07161032140584712
0,3.0,0.053075254045497816
0,5.0,0.09273194881157942
0,2.0,0.06120657537349605
0,4.0,0.09665699255703566
1,1.0,0.0216400427765217
0,4.0,0.17698083800212816
1,2.0,0.04065034173791073
0,1.0,0.13084959410555821
1,4.0,0.18626945304001513
0,2.0,0.02199348611961086
0,2.0,0.1543279113364578
1,3.0,0.20048210242908712
1,3.0,0.06823358382463333
1,3.0,0.045214280469369296
0,4.0,0.022873841133874924
0,4.0,0.09751567608853287
1,1.0,0.19257157672967098
1,3.0,0.07744587274237391
0,3.0,0.013486639541231514
1,3.0,0.08128455872660852
1,3.0,0.12915303983003193
1,3.0,0.14843673796364687
0,3.0,0.07526658913729559
1,2.0,0.13931483077897294
0,3.0,0.07161032140584712
0,4.0,0.08909691777705796
0,4.0,0.1972489421906265
0,3.0,0.10428338392452782
0,1.0,0.15570350690471846
1,2.0,0.028569537982641054
0,2.0,0.1124169119756559
0,1.0,0.11829096914230404
0,3.0,0.20447350568929518
1,3.0,0.06680558355767628
1,2.0,0.09756597116345211
1,1.0,0.11978150510147767
1,2.0,0.13709375032668417
0,1.0,0.09821763861487631
1,1.0,0.020218786544763254
1,1.0,0.03167748941952051
0,1.0,0.14329432525794863
0,4.0,0.014780643193572121
0,1.0,0.04837999251959938
1,3.0,0.11800613474033719
0,3.0,0.09604666881317417
0,3.0,0.0945055039885258
1,3.0,0.20979228691010415
0,1.0,0.025400822110260214
1,1.0,0.19386511068465687
0,1.0,0.09315185468103077
1,4.0,0.19901543880793757
0,1.0,0.005807262747943374
0,3.0,0.19400835564724417
0,2.0,0.14870945115641318
1,4.0,0.07952802210244458
0,2.0,0.011995925986568862
0,2.0,0.09135608389154587
0,3.0,0.19416032614360393
0,2.0,0.09220479876373833
0,4.0,0.12156082105341796
0,3.0,0.13776721131285422
1,1.0,0.12264975841213459
1,3.0,0.13549805799534553
1,3.0,0.014964716008963212
1,2.0,0.08877043526707691
1,4.0,0.01311515086449179
0,3.0,0.14131757930282457
0,1.0,0.10775542040649604
0,4.0,0.1011252771234997
0,4.0,0.021374470537123737
1,1.0,0.10266873327521696
0,2.0,0.063367338308359
0,2.0,0.05023232388764714
1,2.0,0.1154850105244744
0,5.0,0.0383556614780786
1,2.0,0.08221091373723297
0,3.0,0.08064348237107924
1,4.0,0.17026781756478715
0,4.0,0.09146252990226807
0,1.0,0.09236320909619536
1,3.0,0.0560038785975218
0,2.0,0.09372660659144892
0,1.0,0.21579144822777815
0,3.0,0.1951460434992667
1,1.0,0.2026120032953169
1,3.0,0.07714549499496764
1,4.0,0.09851705498665164
0,3.0,0.09414271319522638
1,2.0,0.19601690635029645
1,3.0,0.0063875843509925145
1,3.0,0.21536217689392112
1,1.0,0.10097938035836371
0,4.0,0.0020881563658581618
0,3.0,0.17624885223993741
0,1.0,0.030173015465882743
1,2.0,0.14649495309312302
0,2.0,0.06582293083609742
0,2.0,0.08701314258578834
0,4.0,0.12128642095332676
0,1.0,0.08174863953562246
0,4.0,0.15207448487470518
0,4.0,0.10784635280168096
1,1.0,0.1472786137811438
0,3.0,0.14649495309312302
1,3.0,0.14484154887231013
1,4.0,0.2024058417698971
1,2.0,0.05001128961542362
0,1.0,0.07678406686990451
1,1.0,0.07732581010949749
0,4.0,0.12414369731326291
1,2.0,0.20842341884387128
0,4.0,0.09087580983357481
1,2.0,0.18256207834179206
0,4.0,0.0858450598773291
0,2.0,0.08762027714457947
0,2.0,0.04919793091909423
0,3.0,0.20753963239787365
1,4.0,0.06797510949774499
1,3.0,0.12116855390614158
0,1.0,0.08595681813791178
1,2.0,0.042446001160078815
0,3.0,0.09278452505048641
0,5.0,0.07941000123988204
0,1.0,0.17765351634943427
0,4.0,0.14802549250799182
1,2.0,0.20688573504028437
0,4.0,0.12349572681011023
0,1.0,0.1050810947439801
1,1.0,0.009641081755623448
1,4.0,0.11849386562831307
0,1.0,0.15501971405697737
0,2.0,0.05642737938281058
0,2.0,0.20744344092589684
1,1.0,0.10395306107873428
1,4.0,0.05699005223798249
1,1.0,0.06842710229189836
0,3.0,0.03827591945101403
0,2.0,0.15274148888322273
1,1.0,0.14397008962489743
1,3.0,0.11417648597617096
0,2.0,0.02686435346220514
0,2.0,0.1394085145489024
0,2.0,0.03192686441974117
1,3.0,0.09796747308156945
1,3.0,0.04770734243004084
0,4.0,0.14927840089229655
1,1.0,0.019772175823430115
0,2.0,0.20977047914296207
0,1.0,0.006966042470767331
1,1.0,0.02012955875898665
0,1.0,0.006677045902510854
0,1.0,0.11172116224683563
1,4.0,0.14329432525794863
1,3.0,0.022522255683516915
0,2.0,0.05628635522907342
1,1.0,0.09635226644493833
0,3.0,0.061138490727186606
1,4.0,0.1430280702757804
1,1.0,0.14152991469140905
0,3.0,0.19483381372069145
0,4.0,0.07311048123620918
0,3.0,0.13657646995616768
1,3.0,0.10752771807289806
0,1.0,0.11115206110333593
0,2.0,0.09891495404775565
1,2.0,0.1441744347763844
0,2.0,0.002581864402059464
0,2.0,0.08556519002997479
1,3.0,0.09796747308156945
0,4.0,0.20450956046145433
0,2.0,0.0998047326559156
0,1.0,0.11808760894190806
0,3.0,0.14355955098412485
0,1.0,0.09367448128669352
1,4.0,0.042833555001034036
0,3.0,0.012182960641461928
1,2.0,0.02873907634486477
1,3.0,0.1140488613599566
0,1.0,0.10960271213431946
1,2.0,0.108390170938227
0,4.0,0.13209848036180172
1,3.0,0.03439930039861169
1,2.0,0.10536112551023484
0,2.0,0.13070959363555598
1,3.0,0.055508166709385555
0,3.0,0.2091371545559032
0,3.0,0.19911672696127408
0,1.0,0.02763389763480318
0,2.0,0.07756581758050363
0,1.0,0.08087699945328386
0,1.0,0.0546542764143239
1,1.0,0.21637641697840324
0,4.0,0.07123248961188428
0,1.0,0.14397008962489743
1,3.0,0.06350123838299625
0,3.0,0.20877279377706606
0,4.0,0.0733587822360391
1,1.0,0.14925142261568314
0,4.0,0.07648206188258622
0,3.0,0.005127856141262787
0,2.0,0.1411045999015597
1,1.0,0.08816942526580462
0,3.0,0.09262672075788723
0,3.0,0.008117396584276678
1,2.0,0.2081293932861155
0,4.0,0.06516372991552098
0,1.0,0.10024678777837458
1,4.0,0.008785613053278433
0,2.0,0.09916287601030213
0,3.0,0.20149720299096913
